IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,UsageCost,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.RelatedURL,AddressInfo.DistanceUnit,AddressInfo.AddressLine2,DataProvidersReference,AddressInfo.ContactEmail,AddressInfo.AccessComments,GeneralComments,OperatorsReference,AddressInfo.ContactTelephone2
False,2016-06-04T02:42:00Z,63248,8668158A-914F-435A-8577-C14791B74325,26,73.0,,0.00 jaarabonnement,"[{'ID': 80549, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80550, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63594,Parkweg 2,Parkweg 2,Vlaardingen,,3134 VN,159,51.91219,4.35334,,http://www.ev-box.nl,0,,76168,,,,EV-Box EVB-P1507005,
False,2019-09-13T15:23:00Z,63247,D853ABA5-469C-46CB-B95B-BC274D80A18B,1,74.0,4.0,0.00 per kWh,"[{'ID': 80547, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 80548, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 43}, {'ID': 83288, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3}]",2.0,50,2019-09-13T15:23:00Z,3,2016-03-03T12:30:00Z,100,63593,Fastned Blommendaal,Rijksweg A27 3,Zederik,,4231 EE,159,51.9119,4.98484,020-7055300,http://fastned.nl,0,,,support@fastned.nl,,,Fastned Blommendaal,
False,2016-06-04T02:42:00Z,63245,788D0077-07B8-4196-B08D-6AB8EF6EB5AD,26,157.0,,0.00 jaarabonnement,"[{'ID': 80545, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63591,Krimpenerbosweg 2a,Krimpenerbosweg 2a,Krimpen aan den IJssel,,2923 LA,159,51.9111963438456,4.6187188984253,088 0109500,http://thenewmotion.nl/,0,,76510,,,,NewMotion 02013917,
False,2016-06-04T02:42:00Z,63244,E110E115-A5E4-4C70-BCBE-43D6D650D370,26,73.0,,0.00 jaarabonnement,"[{'ID': 80543, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80544, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63590,Julianalaan 126,Julianalaan 126,Schiedam,,3116 JW,159,51.91088,4.37957,,http://www.ev-box.nl,0,,82410,,,,EV-Box EVB-P1507016,
False,2016-06-04T02:42:00Z,63243,171806ED-9552-41FB-8821-C500D9D1AD89,26,73.0,,0.00 jaarabonnement,"[{'ID': 80541, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80542, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63589,Hofsingel 33,Hofsingel 33,Vlaardingen,,3134 VE,159,51.91075,4.34889,,http://www.ev-box.nl,0,,72545,,,,EV-Box EVB-P1510004,
False,2016-06-04T02:42:00Z,63242,F86E9955-233A-4039-AE11-10DDDF10A05F,26,73.0,,0.00 jaarabonnement,"[{'ID': 80539, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80540, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63588,Grote Stern 161,Grote Stern 161,Rotterdam,,3181 SG,159,51.91017,4.23658,,http://www.ev-box.nl,0,,77998,,,,EV-Box EVB-P1531172,
False,2016-06-04T02:42:00Z,63241,EE0E3F0C-7225-477C-AE89-C88390F87A9E,26,73.0,,0.00 jaarabonnement,"[{'ID': 80537, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80538, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63587,Louis Pregerkade 106,Louis Pregerkade 106,Rotterdam,,3071 AZ,159,51.91034,4.49599,,http://www.ev-box.nl,0,,78209,,,,EV-Box EVB-P1542012,
False,2016-06-04T02:42:00Z,63240,D7CD1604-899E-496D-9330-5AC866121553,26,73.0,,0.00 jaarabonnement,"[{'ID': 80535, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80536, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63586,Rochus Meeuwiszweg 43,Rochus Meeuwiszweg 43,Brielle,,3231 CM,159,51.90915,4.17398,,http://www.ev-box.nl,0,,76325,,,,EV-Box EVB-P1541196,
False,2016-06-04T02:42:00Z,63239,1DA8D262-50CB-4731-A07E-F90E97E1B0C3,26,73.0,,0.00 jaarabonnement,"[{'ID': 80534, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63585,Nijverheidstraat 22,Nijverheidstraat 22,Lingewaard,,6681 LN,159,51.90848,5.91994,,http://www.ev-box.nl,0,,82538,,,,EV-Box EVB-P1548201,
False,2016-06-04T02:42:00Z,63238,4A14D148-37ED-4611-BD47-373994891EBC,26,73.0,,0.00 jaarabonnement,"[{'ID': 80532, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80533, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63584,dr. Wiardi Beckmansingel,dr. Wiardi Beckmansingel,Vlaardingen,,3132 CS,159,51.90877,4.31554,,http://www.ev-box.nl,0,,72731,,,,EV-Box EVB-P1529084,
False,2016-06-04T02:42:00Z,63237,CBCE55B8-7B4D-4218-AC08-05DBD892DF0E,26,73.0,,0.00 jaarabonnement,"[{'ID': 80530, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80531, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63583,Willem de Zwijgerlaan 33,Willem de Zwijgerlaan 33,Schiedam,,3116 HW,159,51.90883,4.39677,,http://www.ev-box.nl,0,,73804,,,,EV-Box EVB-P1529024,
False,2016-06-04T02:42:00Z,63234,9967DFB9-F8BC-4522-ABD5-16962D724237,26,157.0,,0.00 jaarabonnement,"[{'ID': 80525, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}, {'ID': 80526, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63580,Schuilheuvelstraat 1,Schuilheuvelstraat 1,Buren,,4116 GA,159,51.9068463,5.3346993,088 0109500,http://thenewmotion.nl/,0,,71819,,,,NewMotion 03002695,
False,2016-06-04T02:42:00Z,63233,518C6D00-6CD2-4F89-BBA1-11F53D3D593E,26,73.0,,0.00 jaarabonnement,"[{'ID': 80524, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63579,Biezenwei 2,Biezenwei 2,Tiel,,4004 MB,159,51.9065,5.46135,,http://www.ev-box.nl,0,,79705,,,,EV-Box EVB-P1418120,
False,2016-06-04T02:42:00Z,63232,839BDD55-4E4B-49F4-B97E-6A764472A343,26,73.0,,0.00 jaarabonnement,"[{'ID': 80522, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80523, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63578,Maarland Zuidzijde 93,Maarland Zuidzijde 93,Brielle,,3231 CL,159,51.90488,4.16134,,http://www.ev-box.nl,0,,83171,,,,EV-Box EVB-P1531080,
False,2016-06-04T02:42:00Z,63231,7771BC07-8A8E-42B5-8291-1906484257DF,26,73.0,,0.00 jaarabonnement,"[{'ID': 80520, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80521, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63577,Nieuwe Maasstraat 31A,Nieuwe Maasstraat 31A,Schiedam,,3114 TC,159,51.90496,4.40279,,http://www.ev-box.nl,0,,69078,,,,EV-Box EVB-P1507004,
False,2016-06-04T02:42:00Z,63230,908EA7B0-2E71-4403-94CA-29E270B6FF5F,26,73.0,,0.00 jaarabonnement,"[{'ID': 80519, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63576,Wetering 25,Wetering 25,Molenwaard,,2977 AS,159,51.90226,4.89233,,http://www.ev-box.nl,0,,72573,,,,EV-Box EVB-P1418043,
False,2016-06-04T02:42:00Z,63229,E73F9715-C943-4F7E-B83D-4043983BE79A,26,179.0,,0.00 afhankelijk van pas,"[{'ID': 80518, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63575,Industrieweg 14,Industrieweg 14,Vlaardingen,,3133 EE,159,51.901822,4.333798,,http://www.ecotap.nl,0,,79034,,,,Ecotap 1500211,
False,2016-06-04T02:42:00Z,63228,D09DA2CB-57B1-426F-8A10-C0F52C599A51,26,73.0,,0.00 jaarabonnement,"[{'ID': 80516, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80517, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63574,Katendrechtsestraat,Katendrechtsestraat,Rotterdam,,3072 NV,159,51.9014,4.48315,,http://www.ev-box.nl,0,,78325,,,,EV-Box EVB-P1539143,
False,2016-06-04T02:42:00Z,63226,D694A018-8C55-4151-9747-2AA12D20EA3F,26,73.0,,0.00 jaarabonnement,"[{'ID': 80512, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80513, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80514, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63572,Nieuwe Waterwegstraat 34,Nieuwe Waterwegstraat 34,Schiedam,,3115 HE,159,51.90026,4.39123,,http://www.ev-box.nl,0,,79862,,,,EV-Box EVB-P1415192,
False,2016-06-04T02:42:00Z,63225,38144446-F3BF-4244-9CC1-F576F83B2A19,26,73.0,,0.00 jaarabonnement,"[{'ID': 80511, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63571,Opperduit 314,Opperduit 314,Krimpenerwaard,,2941 AP,159,51.8998,4.71289,,http://www.ev-box.nl,0,,75144,,,,EV-Box EVB-P1450086,
False,2016-06-04T02:42:00Z,63224,3B7692E6-614A-41A8-BC12-F302C3C472D9,26,73.0,,0.00 jaarabonnement,"[{'ID': 80510, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63570,Merkenhorststraat 1,Merkenhorststraat 1,Herveld,,6674 AH,159,51.90013,5.74529,,http://www.ev-box.nl,0,,74560,,,,EV-Box EVB-P1414086,
False,2016-06-04T02:42:00Z,63223,4C40A5DC-49C6-405A-8B6F-2F911BC4CD8E,26,73.0,,0.00 jaarabonnement,"[{'ID': 80508, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80509, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63569,Mahoniestraat 6,Mahoniestraat 6,Rotterdam,,3077 WD,159,51.89918,4.54203,,http://www.ev-box.nl,0,,79876,,,,EV-Box EVB-P1525011,
False,2016-06-04T02:42:00Z,63222,2F047585-BD35-4801-BE95-4ECBB88D71E3,26,73.0,,0.00 jaarabonnement,"[{'ID': 80507, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63568,Saturnushof 45,Saturnushof 45,Lingewaard,,6681 PN,159,51.89637,5.87895,,http://www.ev-box.nl,0,,71476,,,,EV-Box EVB-P1421248,
False,2016-06-04T02:42:00Z,63221,2173B855-1BDC-43FB-83D5-A52A8A3972F5,26,73.0,,0.00 jaarabonnement,"[{'ID': 80505, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80506, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95429, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63567,Jan Dammassestraat 80,Jan Dammassestraat 80,Rotterdam,,3078 HM,159,51.89598,4.54148,,http://www.ev-box.nl,0,,75575,,,,EV-Box EVB-P1529018,
False,2016-06-04T02:42:00Z,63220,6626929E-5BB3-404B-99F7-F39C855F45D1,26,73.0,,0.00 jaarabonnement,"[{'ID': 80504, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63566,De Nes 26,De Nes 26,Tiel,,4002 HA,159,51.89435,5.41628,,http://www.ev-box.nl,0,,78832,,,,EV-Box EVB-P1423186,
False,2016-06-04T02:42:00Z,63219,19B6BE04-ADEE-4C5F-9F43-65752E992291,26,179.0,,0.00 afhankelijk van pas,"[{'ID': 80503, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63565,Bakkersoordsekade 38,Bakkersoordsekade 38,Rotterdam,,3195 GN,159,51.895102,4.381255,,http://www.ecotap.nl,0,,79323,,,,Ecotap 1701030,
False,2016-06-04T02:42:00Z,63218,B1135E6B-BA24-4B84-BC4D-B4EEC988D4DD,26,179.0,,0.00 afhankelijk van pas,"[{'ID': 80502, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63564,Kloosterlaan 40,Kloosterlaan 40,Druten,,6651 TL,159,51.894407,5.604181,,http://www.ecotap.nl,0,,72439,,,,Ecotap 1601221,
False,2016-06-04T02:42:00Z,63216,EAEF4957-154D-4694-9BF4-4E88585CC8FA,26,73.0,,0.00 jaarabonnement,"[{'ID': 80498, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80499, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80500, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63562,Lange Hilleweg 103,Lange Hilleweg 103,Rotterdam,,3073 BK,159,51.8925,4.50243,,http://www.ev-box.nl,0,,82610,,,,EV-Box EVB-P1541019,
False,2016-06-04T02:42:00Z,63215,BBC72C3A-F73E-4132-83D7-9D6FC2E30B38,26,73.0,,0.00 jaarabonnement,"[{'ID': 80496, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80497, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63561,Landvoogdes 63,Landvoogdes 63,Brielle,,3232 PJ,159,51.893,4.18039,,http://www.ev-box.nl,0,,83174,,,,EV-Box EVB-P1548019,
False,2016-06-04T02:42:00Z,63214,CA24D3CE-C35E-4C40-856F-D0033625D16F,26,157.0,,0.00 jaarabonnement,"[{'ID': 80495, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63560,Klein Rome 21,Klein Rome 21,Lingewaard,,6681 PA,159,51.8929838,5.8789546,088 0109500,http://thenewmotion.nl/,0,,78972,,,,NewMotion 02013220,
False,2016-06-04T02:42:00Z,63212,B781FC05-1CE9-45C4-911B-D12511AA5BE8,26,73.0,,0.00 jaarabonnement,"[{'ID': 80491, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80492, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:42:00Z,3,2016-03-03T12:30:00Z,100,63558,Markstraat 116,Markstraat 116,Ridderkerk,,2987 TD,159,51.89165,4.58361,,http://www.ev-box.nl,0,,69246,,,,EV-Box EVB-P1514042,
False,2016-06-04T02:41:00Z,63211,4B047864-DC50-47CB-99B1-97CBCD7D3CBC,26,73.0,,0.00 jaarabonnement,"[{'ID': 80489, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80490, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63557,Cannenburchstraat 40,Cannenburchstraat 40,Rotterdam,,3077 PD,159,51.89077,4.57031,,http://www.ev-box.nl,0,,78448,,,,EV-Box EVB-P1548051,
False,2016-06-04T02:41:00Z,63209,913E24AC-EFA6-44C9-8A43-7514AFAD6F93,26,73.0,,0.00 jaarabonnement,"[{'ID': 80487, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63555,Buskenshof 8,Buskenshof 8,Druten,,6653 CA,159,51.88835,5.66554,,http://www.ev-box.nl,0,,76578,,,,EV-Box EVB-P1449022,
False,2016-06-04T02:41:00Z,63208,CC5340B0-9FBF-42F1-8687-AF2E35633DAC,26,73.0,,0.00 jaarabonnement,"[{'ID': 80478, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80479, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80480, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80481, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80482, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80483, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80484, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80485, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80486, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63554,Brahmsstraat 1,Brahmsstraat 1,Ridderkerk,,2983 BE,159,51.88783,4.6082,,http://www.ev-box.nl,0,,82953,,,,EV-Box EVB-P1552105,
False,2016-06-04T02:41:00Z,63207,CF082C9F-DA03-44EE-8C15-CD95CF891572,26,73.0,,0.00 jaarabonnement,"[{'ID': 80476, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80477, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63553,Roodborststraat 2,Roodborststraat 2,Rotterdam,,3083 WB,159,51.88788,4.47462,,http://www.ev-box.nl,0,,78323,,,,EV-Box EVB-P1539142,
False,2016-06-04T02:41:00Z,63206,063EC831-EB93-41FF-AF96-2856C1B38F6A,26,73.0,,0.00 jaarabonnement,"[{'ID': 80474, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80475, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63552,Dorpsweg 153A,Dorpsweg 153A,Rotterdam,,3082 LJ,159,51.88727,4.47093,,http://www.ev-box.nl,0,,76995,,,,EV-Box EVB-P1541022,
False,2016-06-04T02:41:00Z,63205,7FE064A6-65D3-44B5-954D-BD9F5284E5C8,26,73.0,,0.00 jaarabonnement,"[{'ID': 80473, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63551,Ophemertstraat 50,Ophemertstraat 50,Rotterdam,,3089 JE,159,51.88532,4.43377,,http://www.ev-box.nl,0,,77253,,,,EV-Box EVB-P1430359,
False,2016-06-04T02:41:00Z,63204,7E7BCC3B-522A-47E2-90A7-569DC612FB22,26,73.0,,0.00 jaarabonnement,"[{'ID': 80471, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}, {'ID': 80472, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63550,Ophemertstraat 50,Ophemertstraat 50,Rotterdam,,3089 JE,159,51.88567,4.43312,,http://www.ev-box.nl,0,,79253,,,,EV-Box EVB-P1430349,
False,2016-06-04T02:41:00Z,63203,E56B49E6-2786-46CB-AEAC-5D1E6C5BD50A,26,73.0,,0.00 jaarabonnement,"[{'ID': 80469, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80470, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63549,Sluisweg 3,Sluisweg 3,Brielle,,3238 LE,159,51.88438,4.21579,,http://www.ev-box.nl,0,,78334,,,,EV-Box EVB-P1542250,
False,2016-06-04T02:41:00Z,63202,4DA9FA50-57FA-43EC-BEB1-071DA8938CAF,26,179.0,,0.00 afhankelijk van pas,"[{'ID': 80468, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63548,Dijkstraat 11,Dijkstraat 11,West Maas en Waal,,6658 AG,159,51.883877,5.517109,,http://www.ecotap.nl,0,,72854,,,,Ecotap 1601450,
False,2016-03-03T12:30:00Z,63201,EDC52E91-FD13-4733-8570-AB066E615D15,26,179.0,,0.00 afhankelijk van pas,"[{'ID': 80467, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",2.0,50,2016-03-03T12:30:00Z,3,2016-03-03T12:30:00Z,100,63547,Nieuwe Tielseweg 47,Nieuwe Tielseweg 47,Tiel,,4001 JT,159,51.883335,5.432317,,http://www.ecotap.nl,0,,75854,,,,Ecotap 1701023,
False,2016-06-04T02:41:00Z,63199,6DF90810-D09E-41F9-AB88-BAB70207DAB8,26,157.0,,0.00 jaarabonnement,"[{'ID': 80465, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}, {'ID': 95425, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63545,Nijverheidsweg 1,Nijverheidsweg 1,Oude IJsselstreek,,7071 CH,159,51.8825801,6.384337,088 0109500,http://thenewmotion.nl/,0,,75520,,,,NewMotion 03003351,
False,2016-06-04T02:41:00Z,63198,12E856CB-D21E-4BBE-86B6-675584043C1C,26,73.0,,0.00 jaarabonnement,"[{'ID': 80463, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 80464, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63544,Mozartstraat 55,Mozartstraat 55,Ridderkerk,,2983 AG,159,51.88264,4.59826,,http://www.ev-box.nl,0,,79940,,,,EV-Box EVB-P1548007,
False,2016-06-04T02:41:00Z,63196,973FE184-E9A7-4430-85AE-FB8DA2ECDA5A,26,157.0,,0.00 jaarabonnement,"[{'ID': 80461, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:41:00Z,3,2016-03-03T12:30:00Z,100,63542,Dillestraat 1,Dillestraat 1,Nijmegen,,6515 HK,159,51.8792096,5.8367335,088 0109500,http://thenewmotion.nl/,0,,76107,,,,NewMotion 03002807,
